source,target,similarity_score
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"The Science of Love, Desire and Attachment",0.08074725555327472
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Using Play to Rewire & Improve Your Brain,0.12025480934675264
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Optimizing Workspace for Productivity, Focus, & Creativity",0.077318032397076
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. Alia Crum: Science of Mindsets for Health & Performance,0.10547782074544539
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,The Science of Setting & Achieving Goals,0.09208631110311583
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. Jack Feldman: Breathing for Mental & Physical Health & Performance,0.12932503706937834
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,The Science of Making & Breaking Habits,0.17080514226368065
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. David Sinclair: The Biology of Slowing & Reversing Aging,0.2896649104980481
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Science of Social Bonding in Family, Friendship & Romantic Love",0.10658709765780616
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. David Berson: Your Brain’s Logic & Function,0.1986907944646493
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Erasing Fears & Traumas Based on the Modern Neuroscience of Fear,0.13542304177272457
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. David Buss: How Humans Select & Keep Romantic Partners in Short & Long Term,0.10763325517065216
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,The Science of Gratitude & How to Build a Gratitude Practice,0.11445913639503119
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Time Perception & Entrainment by Dopamine, Serotonin & Hormones",0.14193578577202703
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. Duncan French: How to Exercise for Strength Gains & Hormone Optimization,0.04907989443008394
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Using Your Nervous System to Enhance Your Immune System,0.10097489959392866
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Dr. Samer Hattar: Timing Light, Food, & Exercise for Better Sleep, Energy & Mood",0.11604818562093702
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Nutrients For Brain Health & Performance,0.19020018911382108
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Effects of Fasting & Time Restricted Eating on Fat Loss & Health,0.2652558098551788
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Dr. Craig Heller: Using Temperature for Performance, Brain & Body Health",0.15735826351984092
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Controlling Your Dopamine For Motivation, Focus & Satisfaction",0.08369753401825614
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. Matthew Johnson: Psychedelic Medicine,0.22752597429722957
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,ADHD & How Anyone Can Improve Their Focus,0.13652697446429773
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Healthy Eating & Eating Disorders – Anorexia, Bulimia, Binging",0.3062696945113743
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Dr. Robert Sapolsky: Science of Stress, Testosterone & Free Will",0.09655581302588238
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Understanding & Conquering Depression,0.05030645147187983
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. Anna Lembke: Understanding & Treating Addiction,0.15144797850262706
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How to Control Your Sense of Pain & Pleasure,0.08585487551317791
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. Matthew Walker: The Science & Practice of Perfecting Your Sleep,0.16821159352913428
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How to Optimize Your Brain-Body Function & Health,0.1519425724492278
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Dr. Lex Fridman: Machines, Creativity & Love",0.09982428738548269
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Maximizing Productivity, Physical & Mental Health with Daily Tools",0.062101256746061345
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"The Science of Hearing, Balance & Accelerated Learning",0.08207369175082466
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Dr. Karl Deisseroth: Understanding & Healing the Mind,0.22707500114443263
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"How Smell, Taste & Pheromone-Like Chemicals Control You",0.17654371967185883
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"The Science of Vision, Eye Health & Seeing Better",0.08834641276523694
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How To Build Endurance In Your Brain & Body,0.12788689848171414
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Science of Muscle Growth, Increasing Strength & Muscular Recovery",0.03194930970946763
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How to Lose Fat with Science-Based Tools,0.09845507733336271
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How to Learn Skills Faster,0.10777812218333503
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Supercharge Exercise Performance & Recovery with Cooling,0.15951871503840018
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Using Cortisol & Adrenaline to Boost Our Energy & Immune System,0.049738464565217605
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How to Control Your Metabolism by Thyroid & Growth Hormone,0.06094937067492671
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"How Our Hormones Control Our Hunger, Eating & Satiety",0.24674184872510532
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,The Science of How to Optimize Testosterone & Estrogen,0.11228263916240386
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Biological Influences On Sex, Sex Differences & Preferences",0.1749347012641715
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,The Science of Emotions & Relationships,0.1485388574065148
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How to Increase Motivation & Drive,0.10617034867514122
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How Foods and Nutrients Control Our Moods,0.16522234730231988
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Tools for Managing Stress & Anxiety,0.07784236869760913
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Control Pain & Heal Faster with Your Brain,0.14455795275140643
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Optimize Your Learning & Creativity with Science-based Tools,0.13645649039309027
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Using Failures, Movement & Balance to Learn Faster",0.15609322568866857
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How to Focus to Change Your Brain,0.16553013828090885
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Understanding and Using Dreams to Learn and to Forget,0.08602790844647737
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"How to Defeat Jetlag, Shift Work & Sleeplessness",0.04331872826866898
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,"Using Science to Optimize Sleep, Learning & Metabolism",0.015147457192480094
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,Master Your Sleep & Be More Alert When Awake,0.03800410790017214
Dr. Casey Halpern: Biology & Treatments for Compulsive Eating & Behaviors,How Your Brain Works & Changes,0.1448233294911216
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Journal Club with Dr. Peter Attia | Metformin for Longevity & The Power of Belief Effects,0.2517215570835945
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,GUEST SERIES | Dr. Paul Conti: How to Understand & Assess Your Mental Health,0.1410638806293554
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Marc Andreessen: How Risk Taking, Innovation & Artificial Intelligence Transform Human Experience",0.11930789811138985
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Goals Toolkit: How to Set & Achieve Your Goals,0.06931335732674822
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Dr. David Linden: Life, Death & the Neuroscience of Your Unique Experience",0.1871921070329768
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Dr. Rena Malik: Improving Sexual & Urological Health in Males and Females,0.07731496905265126
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Ketamine: Benefits and Risks for Depression, PTSD & Neuroplasticity",0.11924927382122807
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Tony Hawk: Harnessing Passion, Drive & Persistence for Lifelong Success",0.07972556405054203
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Dr. Maya Shankar: How to Shape Your Identity & Goals,0.0903898857303495
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,How to Enhance Performance & Learning by Applying a Growth Mindset,0.09999601364818733
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Dr. Robert Malenka: How Your Brain’s Reward Circuits Drive Your Choices,0.14748110569875886
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Science-Supported Tools to Accelerate Your Fitness Goals,0.08946783928475696
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Dr. Jeffrey Goldberg: How to Improve Your Eye Health & Offset Vision Loss,0.09876575115795674
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Tim Ferriss: How to Learn Better & Create Your Best Future,0.11050358558808188
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,The Science of MDMA & Its Therapeutic Uses: Benefits & Risks,0.18993118711985285
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Dr. Immordino-Yang: How Emotions & Social Factors Impact Learning,0.08493364796977479
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Adderall, Stimulants & Modafinil for ADHD: Short- & Long-Term Effects",0.19417400463786727
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Dr. Robin Carhart-Harris: The Science of Psychedelics for Mental Health,0.22177167067202577
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Dr. Susanna Søberg: How to Use Cold & Heat Exposure to Improve Your Health,0.11482455549614223
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"How Psilocybin Can Rewire Our Brain, Its Therapeutic Benefits & Its Risks",0.16341522807584113
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Dr. Noam Sobel: How Smells Influence Our Hormones, Health & Behavior",0.08026063564622264
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Science-Based Mental Training & Visualization for Improved Learning,0.10173244889565788
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Dr. Matthew MacDougall: Neuralink & Technologies to Enhance Human Brains,0.11960565876177705
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"The Science of Healthy Hair, Hair Loss and How to Regrow Hair",0.10653904142241896
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Dr. Elissa Epel: Control Stress for Healthy Eating, Metabolism & Aging",0.10423923118043296
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Leverage Dopamine to Overcome Procrastination & Optimize Effort,0.0790771765755104
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Dr. Peter Attia: Improve Vitality, Emotional & Physical Health & Lifespan",0.12239926267658088
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Dr. Satchin Panda: Intermittent Fasting to Improve Health, Cognition & Longevity",0.10171833320079947
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,How to Optimize Your Water Quality & Intake for Health,0.0772496794246151
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Dr. Oded Rechavi: Genes & the Inheritance of Memories Across Generations,0.18673970178692184
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Guest Series | Dr. Andy Galpin: Optimal Nutrition & Supplementation for Fitness,0.021702368274508173
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"How to Breathe Correctly for Optimal Health, Mood, Learning & Performance",0.11010363898388076
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Guest Series | Dr. Andy Galpin: Maximize Recovery to Achieve Fitness & Performance Goals,0.04463515821575211
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,"Dr. Gina Poe: Use Sleep to Enhance Learning, Memory & Emotional State",0.11105772653960416
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Guest Series | Dr. Andy Galpin: Optimize Your Training Program for Fitness & Longevity,0.031405482895622845
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,How to Stop Headaches Using Science-Based Approaches,0.1421976865065167
Nicotine’s Effects on the Brain & Body & How to Quit Smoking or Vaping,Guest Series | Dr. Andy Galpin: How to Build Physical Endurance & Lose Fat,0.07740692627086355
